title,topic,package
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_classdist</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_classdist_shrunken</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.check_cols</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_corr</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_count</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_cut</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_date</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_depth</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_discretize</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_dummy</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_dummy_extract</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_dummy_multi_choice</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_factor2string</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_filter</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_filter_missing</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_geodist</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_harmonic</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_holiday</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_hyperbolic</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_ica</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_bag</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_knn</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_linear</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_lower</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_mean</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_median</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_mode</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_impute_roll</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_indicate_na</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_integer</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_interact</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_intercept</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_inverse</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_invlogit</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_isomap</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_kpca</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_kpca_poly</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_kpca_rbf</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_lag</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_lincomb</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_log</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_logit</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.check_missing</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_mutate</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_mutate_at</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_naomit</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.check_new_values</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_nnmf</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_nnmf_sparse</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_normalize</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_novel</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_ns</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_num2factor</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_nzv</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_ordinalscore</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_other</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_pca</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_percentile</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_pls</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_poly</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_poly_bernstein</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_profile</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_range</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.check_range</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_ratio</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_regex</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_relevel</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_relu</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_rename</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_rename_at</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_rm</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_sample</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_scale</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_select</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_shuffle</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_slice</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spatialsign</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spline_b</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spline_convex</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spline_monotone</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spline_natural</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_spline_nonnegative</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_sqrt</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_string2factor</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.recipe</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.check</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_time</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_unknown</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_unorder</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_window</tt></a>,recipes
Tidy the result of a recipe,<a href='https://recipes.tidymodels.org//reference/tidy.recipe.html' target='_blank'><tt>tidy.step_zv</tt></a>,recipes
Tidy t-test,<a href='https://infer.tidymodels.org//reference/t_test.html' target='_blank'><tt>t_test</tt></a>,infer
Tidy t-test statistic,<a href='https://infer.tidymodels.org//reference/t_stat.html' target='_blank'><tt>t_stat</tt></a>,infer
Tidy/glance a(n) durbinWatsonTest object,<a href='https://broom.tidymodels.org//reference/durbinWatsonTest_tidiers.html' target='_blank'><tt>durbinWatsonTest_tidiers</tt></a>,broom
Tidy/glance a(n) durbinWatsonTest object,<a href='https://broom.tidymodels.org//reference/durbinWatsonTest_tidiers.html' target='_blank'><tt>tidy.durbinWatsonTest</tt></a>,broom
Tidy/glance a(n) durbinWatsonTest object,<a href='https://broom.tidymodels.org//reference/durbinWatsonTest_tidiers.html' target='_blank'><tt>glance.durbinWatsonTest</tt></a>,broom
Tidy/glance a(n) htest object,<a href='https://broom.tidymodels.org//reference/tidy.htest.html' target='_blank'><tt>tidy.htest</tt></a>,broom
Tidy/glance a(n) htest object,<a href='https://broom.tidymodels.org//reference/tidy.htest.html' target='_blank'><tt>htest_tidiers</tt></a>,broom
Tidy/glance a(n) htest object,<a href='https://broom.tidymodels.org//reference/tidy.htest.html' target='_blank'><tt>glance.htest</tt></a>,broom
Tidy/glance a(n) leveneTest object,<a href='https://broom.tidymodels.org//reference/leveneTest_tidiers.html' target='_blank'><tt>leveneTest_tidiers</tt></a>,broom
Tidy/glance a(n) leveneTest object,<a href='https://broom.tidymodels.org//reference/leveneTest_tidiers.html' target='_blank'><tt>tidy.leveneTest</tt></a>,broom
Tidying methods for lists / returned values that are not S3 objects,<a href='https://broom.tidymodels.org//reference/list_tidiers.html' target='_blank'><tt>list_tidiers</tt></a>,broom
Tidying methods for lists / returned values that are not S3 objects,<a href='https://broom.tidymodels.org//reference/list_tidiers.html' target='_blank'><tt>tidy.list</tt></a>,broom
Tidying methods for lists / returned values that are not S3 objects,<a href='https://broom.tidymodels.org//reference/list_tidiers.html' target='_blank'><tt>glance.list</tt></a>,broom
Tidying methods for logit models,<a href='https://broom.tidymodels.org//reference/tidy.mlogit.html' target='_blank'><tt>tidy.mlogit</tt></a>,broom
Tidying methods for logit models,<a href='https://broom.tidymodels.org//reference/tidy.mlogit.html' target='_blank'><tt>mlogit_tidiers</tt></a>,broom
Tidying methods for multinomial logistic regression models,<a href='https://broom.tidymodels.org//reference/tidy.multinom.html' target='_blank'><tt>tidy.multinom</tt></a>,broom
Tidying methods for multinomial logistic regression models,<a href='https://broom.tidymodels.org//reference/tidy.multinom.html' target='_blank'><tt>multinom_tidiers</tt></a>,broom
Tidying methods for multinomial logistic regression models,<a href='https://broom.tidymodels.org//reference/tidy.multinom.html' target='_blank'><tt>nnet_tidiers</tt></a>,broom
Tidying methods for spatially autoregressive models,<a href='https://broom.tidymodels.org//reference/tidy.sarlm.html' target='_blank'><tt>tidy.sarlm</tt></a>,broom
Tidying methods for spatially autoregressive models,<a href='https://broom.tidymodels.org//reference/tidy.sarlm.html' target='_blank'><tt>spatialreg_tidiers</tt></a>,broom
Time feature generator,<a href='https://recipes.tidymodels.org//reference/step_time.html' target='_blank'><tt>step_time</tt></a>,recipes
Time-based Resampling,<a href='https://rsample.tidymodels.org/reference/slide-resampling.html' target='_blank'><tt>slide-resampling</tt></a>,rsample
Time-based Resampling,<a href='https://rsample.tidymodels.org/reference/slide-resampling.html' target='_blank'><tt>sliding_window</tt></a>,rsample
