ResponseId,Q1002,qname,dollars,priority,priority_other
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_3,50,Adaptive resampling and better parallelization,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_10,50,H2O.ai support ,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_2,15,Support for sparse data structures,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_5,5,Translate prediction equations,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_9,20,Ignore recipe steps,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_1K2UtlcoZyuhodj,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_1,25,Survival analysis,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_2,25,Support for sparse data structures,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_5,50,Translate prediction equations,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_3W78f5xBgI49NzX,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_8,100,Post-processing in workflow(),NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3DuUrYQxgClrgSH,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_1,5,Survival analysis,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_2,15,Support for sparse data structures,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_5,5,Translate prediction equations,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_8,15,Post-processing in workflow(),NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_10,5,H2O.ai support ,NA
R_3RgaW6sfxnBFHnK,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_1,5,Survival analysis,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_5,5,Translate prediction equations,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_8,10,Post-processing in workflow(),NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_9,10,Ignore recipe steps,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_2tF0q6FOHofUXJD,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_5,50,Translate prediction equations,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3sv9CEqzrGxSZNX,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_5,30,Translate prediction equations,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_8,30,Post-processing in workflow(),NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_10,20,H2O.ai support ,NA
R_RelGJf10X2cJ9uN,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_4,30,"Model monitoring, updating, & organization",NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_5,20,Translate prediction equations,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_6,5,Model stacking ,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_8,5,Post-processing in workflow(),NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_9,10,Ignore recipe steps,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_10,20,H2O.ai support ,NA
R_3gTD2uPvLizR2g1,I have never used tidymodels,Q5_12,0,Other,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_6,50,Model stacking ,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_10,50,H2O.ai support ,NA
R_3RgAQR8v0Ht9IAP,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_1,50,Survival analysis,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_2,0,Support for sparse data structures,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_4,10,"Model monitoring, updating, & organization",NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_5,0,Translate prediction equations,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_6,10,Model stacking ,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_8,0,Post-processing in workflow(),NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_9,0,Ignore recipe steps,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_10,30,H2O.ai support ,NA
R_2VpEa3UczkeVIrS,I have contributed to tidymodels packages or taught others how to use them,Q5_12,0,Other,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_3,90,Adaptive resampling and better parallelization,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_4,10,"Model monitoring, updating, & organization",NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_6,0,Model stacking ,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_1LXSl0aXMzImXRQ,I have never used tidymodels,Q5_12,0,Other,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_5,10,Translate prediction equations,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_10,30,H2O.ai support ,NA
R_3oBiBBNga5ase8c,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2rl76dw5pwEHnQx,I have used tidymodels packages a few times,Q5_12,100,Other,Deep Learning
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_1,0,Survival analysis,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_2,0,Support for sparse data structures,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_4,20,"Model monitoring, updating, & organization",NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_5,5,Translate prediction equations,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_6,10,Model stacking ,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_8,20,Post-processing in workflow(),NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_9,15,Ignore recipe steps,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_10,10,H2O.ai support ,NA
R_3L4LLIMIIZbnZEi,I have contributed to tidymodels packages or taught others how to use them,Q5_12,0,Other,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_4,40,"Model monitoring, updating, & organization",NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_8,30,Post-processing in workflow(),NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_9,20,Ignore recipe steps,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3F5pEvaKhpiW7oB,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_10,20,H2O.ai support ,NA
R_1mDYpRCXMzzO7Jm,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_2,35,Support for sparse data structures,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_3,25,Adaptive resampling and better parallelization,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_8,20,Post-processing in workflow(),NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_yIOD3joJQnhyRkB,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3psum1bApaG1F5Q,I have used tidymodels packages a few times,Q5_1,25,Survival analysis,NA
R_3psum1bApaG1F5Q,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3psum1bApaG1F5Q,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
